#	J.D.-2400000	JD_UTC	rel_flux_T1	rel_flux_err_T1
169	60114.760537	2460114.760537	0.425498	0.008207
170	60114.760780	2460114.760780	0.432399	0.005372
171	60114.761024	2460114.761024	0.427795	0.005982
172	60114.761267	2460114.761267	0.433052	0.006077
173	60114.761510	2460114.761510	0.430560	0.003465
174	60114.761753	2460114.761753	0.434433	0.003276
175	60114.761997	2460114.761997	0.429513	0.003253
176	60114.762240	2460114.762240	0.429947	0.002867
177	60114.762484	2460114.762484	0.429157	0.002852
178	60114.762728	2460114.762728	0.429648	0.002839
179	60114.762971	2460114.762971	0.431065	0.002842
180	60114.763215	2460114.763215	0.428363	0.002843
181	60114.763460	2460114.763460	0.433875	0.002890
182	60114.763703	2460114.763703	0.430823	0.002853
183	60114.763947	2460114.763947	0.429481	0.002839
184	60114.764190	2460114.764190	0.431848	0.002853
185	60114.764433	2460114.764433	0.429772	0.002863
186	60114.764677	2460114.764677	0.429614	0.002874
187	60114.764920	2460114.764920	0.427684	0.002859
188	60114.765164	2460114.765164	0.429396	0.002845
189	60114.765408	2460114.765408	0.429023	0.002863
190	60114.765651	2460114.765651	0.430639	0.002889
191	60114.765895	2460114.765895	0.427991	0.002833
192	60114.766138	2460114.766138	0.430471	0.002895
193	60114.766382	2460114.766382	0.429500	0.002966
194	60114.766625	2460114.766625	0.429077	0.002899
195	60114.766868	2460114.766868	0.427406	0.002843
196	60114.767111	2460114.767111	0.430226	0.002861
197	60114.767355	2460114.767355	0.426318	0.002858
198	60114.767599	2460114.767599	0.428219	0.002858
199	60114.767842	2460114.767842	0.432040	0.002885
200	60114.768086	2460114.768086	0.427037	0.002987
201	60114.768329	2460114.768329	0.427552	0.003080
202	60114.768572	2460114.768572	0.430578	0.002888
203	60114.768816	2460114.768816	0.428334	0.002832
204	60114.769060	2460114.769060	0.431058	0.002847
205	60114.769304	2460114.769304	0.429939	0.002826
206	60114.769547	2460114.769547	0.429213	0.003081
207	60114.769791	2460114.769791	0.428280	0.003105
208	60114.770035	2460114.770035	0.429048	0.002920
209	60114.770279	2460114.770279	0.429219	0.002842
210	60114.770523	2460114.770523	0.428999	0.002845
211	60114.770767	2460114.770767	0.428439	0.002830
212	60114.771010	2460114.771010	0.428931	0.002834
213	60114.771253	2460114.771253	0.431512	0.002844
214	60114.771497	2460114.771497	0.429241	0.002861
215	60114.771741	2460114.771741	0.427498	0.002898
216	60114.771984	2460114.771984	0.428849	0.002843
217	60114.772228	2460114.772228	0.430387	0.002847
218	60114.772471	2460114.772471	0.430473	0.002823
219	60114.772714	2460114.772714	0.428670	0.002823
220	60114.772958	2460114.772958	0.428232	0.002820
221	60114.773202	2460114.773202	0.428213	0.002828
222	60114.773445	2460114.773445	0.431461	0.002860
223	60114.773689	2460114.773689	0.427761	0.002834
224	60114.773932	2460114.773932	0.427621	0.002838
225	60114.774175	2460114.774175	0.428093	0.002815
226	60114.774419	2460114.774419	0.428097	0.002839
227	60114.774662	2460114.774662	0.430313	0.002836
228	60114.774906	2460114.774906	0.428871	0.002827
229	60114.775149	2460114.775149	0.429859	0.002855
230	60114.775393	2460114.775393	0.428276	0.002835
231	60114.775637	2460114.775637	0.428815	0.002836
232	60114.775880	2460114.775880	0.429774	0.002848
233	60114.776124	2460114.776124	0.429860	0.002854
234	60114.776367	2460114.776367	0.428039	0.002842
235	60114.776612	2460114.776612	0.429094	0.002823
236	60114.776855	2460114.776855	0.432908	0.002847
237	60114.777099	2460114.777099	0.429878	0.002842
238	60114.777342	2460114.777342	0.429469	0.002856
239	60114.777586	2460114.777586	0.430013	0.002834
240	60114.777829	2460114.777829	0.426851	0.002815
241	60114.778073	2460114.778073	0.428500	0.002838
242	60114.778317	2460114.778317	0.428726	0.002828
243	60114.778561	2460114.778561	0.428123	0.002832
244	60114.778805	2460114.778805	0.428927	0.002825
245	60114.779048	2460114.779048	0.428657	0.002833
246	60114.779291	2460114.779291	0.430565	0.002832
247	60114.779535	2460114.779535	0.427882	0.002826
248	60114.779779	2460114.779779	0.428427	0.002826
249	60114.780023	2460114.780023	0.427541	0.002823
250	60114.780266	2460114.780266	0.429789	0.002824
251	60114.780509	2460114.780509	0.430218	0.002827
252	60114.780753	2460114.780753	0.431294	0.002834
253	60114.780996	2460114.780996	0.426987	0.003031
254	60114.781240	2460114.781240	0.423221	0.003706
255	60114.781483	2460114.781483	0.428231	0.002908
256	60114.781727	2460114.781727	0.426821	0.002956
257	60114.781971	2460114.781971	0.428372	0.002903
258	60114.782214	2460114.782214	0.426238	0.002935
259	60114.782457	2460114.782457	0.428799	0.002818
260	60114.782700	2460114.782700	0.426476	0.002823
261	60114.782943	2460114.782943	0.428177	0.002820
262	60114.783186	2460114.783186	0.426704	0.002829
263	60114.783430	2460114.783430	0.427522	0.002833
264	60114.783673	2460114.783673	0.430214	0.002839
265	60114.783917	2460114.783917	0.429704	0.002824
266	60114.784161	2460114.784161	0.429667	0.002828
267	60114.784405	2460114.784405	0.428814	0.002822
268	60114.784649	2460114.784649	0.428584	0.002834
269	60114.784892	2460114.784892	0.430380	0.002824
270	60114.785136	2460114.785136	0.428696	0.002827
271	60114.785380	2460114.785380	0.427732	0.002813
272	60114.785623	2460114.785623	0.428972	0.002813
273	60114.785866	2460114.785866	0.429217	0.002816
274	60114.786109	2460114.786109	0.426778	0.002812
275	60114.786352	2460114.786352	0.426733	0.002821
276	60114.786595	2460114.786595	0.428378	0.002814
277	60114.786839	2460114.786839	0.427804	0.002823
278	60114.787082	2460114.787082	0.427909	0.002814
279	60114.787326	2460114.787326	0.426839	0.002836
280	60114.787569	2460114.787569	0.426771	0.002840
281	60114.787813	2460114.787813	0.429108	0.002831
282	60114.788056	2460114.788056	0.426236	0.002831
283	60114.788299	2460114.788299	0.430328	0.002823
284	60114.788543	2460114.788543	0.427494	0.002805
285	60114.788788	2460114.788788	0.429459	0.002818
286	60114.789031	2460114.789031	0.429479	0.002828
287	60114.789274	2460114.789274	0.428825	0.002823
